
10000 	0.000989733
17600 	0.00185187
25200 	0.0027382
32800 	0.00359687
40400 	0.00454613
48000 	0.0054296
55600 	0.0063944
63200 	0.007408
70800 	0.008335
78400 	0.00944487
86000 	0.0102545
93600 	0.0113453
101200	 0.0125679
108800	 0.0132051
116400	 0.0143189
124000	 0.0154869
131600	 0.0163479
139200	 0.0175305
146800	 0.0184953
154400	 0.0191629
162000	 0.0206499
169600	 0.0213445
177200	 0.0224963
184800	 0.0233456
192400	 0.0250619
200000	 0.0261072
