
50	 0.00104167
100	 0.00416667
150	 0.015625
200	 0.040625
250	 0.0729167
300	 0.127083
350	 0.202083
400	 0.421875
450	 0.722917
500	 1.08958
550	 0.761458
600	 0.969792
650	 1.21667
700	 1.52083
750	 1.88021
800	 2.27813
850	 2.75729
900	 3.41771
950	 3.89062
1000	 4.4625
1050	 5.17396
1100	 6.89479
1150	 7.76667
1200	 10.7677
1250	 12.3208
1300	 12.2781
1350	 12.0969
1400	 13.4
1450	 13.8615
1500	 15.3052
