5	 0
6	 0
7	 0
8	 0
9	 0
10	 0
11	 0
12	 0
13	 0.00104167
14	 0
15	 0.00104167
16	 0
17	 0
18	 0.00104167
19	 0.003125
20	 0.00520833
21	 0.009375
22	 0.01875
23	 0.0375
24	 0.0739583
25	 0.147917
26	 0.295833
27	 0.588542
28	 1.18542
29	 2.36979
30	 4.73229
31	 9.43958
32	 18.8656
33	 37.7885
