10000	 0.0895833
17600	 0.276042
25200	 0.567708
32800	 0.954167
40400	 1.46354
48000	 2.03854
55600	 2.74688
63200	 3.54896
70800	 4.45833
78400	 5.47813
86000	 6.58542
93600	 7.79688
101200	 9.125
108800	 10.5552
116400	 12.101
124000	 13.699
131600	 15.5031
139200	 17.2385
146800	 19.1792
154400	 21.375
162000	 23.375
169600	 25.599
177200	 27.9792
184800	 30.4146
192400	 32.9667
200000	 35.6542
